Frame,Alpha,Gamma,Temperature,Supersaturation,Area,Radius,Perimeter,dA_dt,dR_dt,dP_dt
1,1.0,0.0091,-14.0,0.455,1,0.0,1,1,0.0,1
2,1.0,0.0091,-14.0,0.455,1,0.0,1,0,0.0,0
3,1.0,0.0091,-14.0,0.455,1,0.0,1,0,0.0,0
4,1.0,0.0091,-14.0,0.455,1,0.0,1,0,0.0,0
5,1.0,0.0091,-14.0,0.455,1,0.0,1,0,0.0,0
6,1.0,0.0091,-14.0,0.455,1,0.0,1,0,0.0,0
7,1.0,0.0091,-14.0,0.455,1,0.0,1,0,0.0,0
8,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,6,1.4142135623730951,5
9,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
10,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
11,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
12,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
13,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
14,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
15,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
16,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
17,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
18,1.0,0.0091,-14.0,0.455,7,1.4142135623730951,6,0,0.0,0
19,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,6,0.8218544151266947,5
20,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
21,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
22,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
23,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
24,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
25,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
26,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
27,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
28,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
29,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
30,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
31,1.0,0.0091,-14.0,0.455,13,2.23606797749979,11,0,0.0,0
32,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,6,1.3694832979641993,6
33,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
34,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
35,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
36,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
37,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
38,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
39,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
40,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
41,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
42,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
43,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
44,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
45,1.0,0.0091,-14.0,0.455,19,3.605551275463989,17,0,0.0,0
46,1.0,0.0091,-14.0,0.455,25,4.47213595499958,23,6,0.8665846795355905,6
47,1.0,0.0091,-14.0,0.455,25,4.47213595499958,23,0,0.0,0
48,1.0,0.0091,-14.0,0.455,25,4.47213595499958,23,0,0.0,0
49,1.0,0.0091,-14.0,0.455,25,4.47213595499958,23,0,0.0,0
50,1.0,0.0091,-14.0,0.455,31,4.47213595499958,23,6,0.0,0
51,1.0,0.0091,-14.0,0.455,31,4.47213595499958,23,0,0.0,0
52,1.0,0.0091,-14.0,0.455,43,4.47213595499958,23,12,0.0,0
53,1.0,0.0091,-14.0,0.455,43,4.47213595499958,23,0,0.0,0
54,1.0,0.0091,-14.0,0.455,43,4.47213595499958,23,0,0.0,0
55,1.0,0.0091,-14.0,0.455,43,4.47213595499958,23,0,0.0,0
56,1.0,0.0091,-14.0,0.455,55,4.47213595499958,26,12,0.0,3
57,1.0,0.0091,-14.0,0.455,55,4.47213595499958,26,0,0.0,0
58,1.0,0.0091,-14.0,0.455,55,4.47213595499958,26,0,0.0,0
59,1.0,0.0091,-14.0,0.455,55,4.47213595499958,26,0,0.0,0
60,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,6,1.3588159398457211,5
61,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
62,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
63,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
64,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
65,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
66,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
67,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
68,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
69,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
70,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
71,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
72,1.0,0.0091,-14.0,0.455,61,5.830951894845301,31,0,0.0,0
73,1.0,0.0091,-14.0,0.455,73,5.830951894845301,38,12,0.0,7
74,1.0,0.0091,-14.0,0.455,73,5.830951894845301,38,0,0.0,0
75,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,6,0.8772520376540687,5
76,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
77,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
78,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
79,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
80,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
81,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
82,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
83,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
84,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
85,1.0,0.0091,-14.0,0.455,79,6.708203932499369,43,0,0.0,0
86,1.0,0.0091,-14.0,0.455,91,6.708203932499369,50,12,0.0,7
87,1.0,0.0091,-14.0,0.455,91,6.708203932499369,50,0,0.0,0
88,1.0,0.0091,-14.0,0.455,91,6.708203932499369,50,0,0.0,0
89,1.0,0.0091,-14.0,0.455,91,6.708203932499369,50,0,0.0,0
