Frame,Alpha,Gamma,Temperature,Supersaturation,Area,Radius,Perimeter,dA_dt,dR_dt,dP_dt
1,2.0,0.0037,-18.0,0.185,1,0.0,1,1,0.0,1
2,2.0,0.0037,-18.0,0.185,1,0.0,1,0,0.0,0
3,2.0,0.0037,-18.0,0.185,1,0.0,1,0,0.0,0
4,2.0,0.0037,-18.0,0.185,7,1.4142135623730951,6,6,1.4142135623730951,5
5,2.0,0.0037,-18.0,0.185,7,1.4142135623730951,6,0,0.0,0
6,2.0,0.0037,-18.0,0.185,7,1.4142135623730951,6,0,0.0,0
7,2.0,0.0037,-18.0,0.185,7,1.4142135623730951,6,0,0.0,0
8,2.0,0.0037,-18.0,0.185,7,1.4142135623730951,6,0,0.0,0
9,2.0,0.0037,-18.0,0.185,7,1.4142135623730951,6,0,0.0,0
10,2.0,0.0037,-18.0,0.185,7,1.4142135623730951,6,0,0.0,0
11,2.0,0.0037,-18.0,0.185,13,2.23606797749979,11,6,0.8218544151266947,5
12,2.0,0.0037,-18.0,0.185,13,2.23606797749979,11,0,0.0,0
13,2.0,0.0037,-18.0,0.185,13,2.23606797749979,11,0,0.0,0
14,2.0,0.0037,-18.0,0.185,13,2.23606797749979,11,0,0.0,0
15,2.0,0.0037,-18.0,0.185,13,2.23606797749979,11,0,0.0,0
16,2.0,0.0037,-18.0,0.185,13,2.23606797749979,11,0,0.0,0
17,2.0,0.0037,-18.0,0.185,13,2.23606797749979,11,0,0.0,0
18,2.0,0.0037,-18.0,0.185,13,2.23606797749979,11,0,0.0,0
19,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,6,1.3694832979641993,6
20,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,0,0.0,0
21,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,0,0.0,0
22,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,0,0.0,0
23,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,0,0.0,0
24,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,0,0.0,0
25,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,0,0.0,0
26,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,0,0.0,0
27,2.0,0.0037,-18.0,0.185,19,3.605551275463989,17,0,0.0,0
28,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,6,0.8665846795355905,6
29,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,0,0.0,0
30,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,0,0.0,0
31,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,0,0.0,0
32,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,0,0.0,0
33,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,0,0.0,0
34,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,0,0.0,0
35,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,0,0.0,0
36,2.0,0.0037,-18.0,0.185,25,4.47213595499958,23,0,0.0,0
37,2.0,0.0037,-18.0,0.185,31,5.830951894845301,29,6,1.3588159398457211,6
38,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,12,0.0,10
39,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,0,0.0,0
40,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,0,0.0,0
41,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,0,0.0,0
42,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,0,0.0,0
43,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,0,0.0,0
44,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,0,0.0,0
45,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,0,0.0,0
46,2.0,0.0037,-18.0,0.185,43,5.830951894845301,39,0,0.0,0
47,2.0,0.0037,-18.0,0.185,49,6.708203932499369,45,6,0.8772520376540687,6
48,2.0,0.0037,-18.0,0.185,49,6.708203932499369,45,0,0.0,0
49,2.0,0.0037,-18.0,0.185,49,6.708203932499369,45,0,0.0,0
50,2.0,0.0037,-18.0,0.185,61,6.708203932499369,51,12,0.0,6
51,2.0,0.0037,-18.0,0.185,61,6.708203932499369,51,0,0.0,0
52,2.0,0.0037,-18.0,0.185,61,6.708203932499369,51,0,0.0,0
53,2.0,0.0037,-18.0,0.185,61,6.708203932499369,51,0,0.0,0
54,2.0,0.0037,-18.0,0.185,61,6.708203932499369,51,0,0.0,0
55,2.0,0.0037,-18.0,0.185,73,6.708203932499369,58,12,0.0,7
56,2.0,0.0037,-18.0,0.185,73,6.708203932499369,58,0,0.0,0
57,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,6,1.3540538157991797,5
58,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
59,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
60,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
61,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
62,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
63,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
64,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
65,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
66,2.0,0.0037,-18.0,0.185,79,8.06225774829855,63,0,0.0,0
67,2.0,0.0037,-18.0,0.185,85,8.94427190999916,69,6,0.8820141617006101,6
68,2.0,0.0037,-18.0,0.185,85,8.94427190999916,69,0,0.0,0
69,2.0,0.0037,-18.0,0.185,85,8.94427190999916,69,0,0.0,0
70,2.0,0.0037,-18.0,0.185,109,8.94427190999916,79,24,0.0,10
71,2.0,0.0037,-18.0,0.185,109,8.94427190999916,79,0,0.0,0
72,2.0,0.0037,-18.0,0.185,109,8.94427190999916,79,0,0.0,0
73,2.0,0.0037,-18.0,0.185,109,8.94427190999916,79,0,0.0,0
74,2.0,0.0037,-18.0,0.185,109,8.94427190999916,79,0,0.0,0
75,2.0,0.0037,-18.0,0.185,109,8.94427190999916,79,0,0.0,0
76,2.0,0.0037,-18.0,0.185,109,8.94427190999916,79,0,0.0,0
77,2.0,0.0037,-18.0,0.185,127,10.295630140987,91,18,1.3513582309878416,12
78,2.0,0.0037,-18.0,0.185,127,10.295630140987,91,0,0.0,0
79,2.0,0.0037,-18.0,0.185,127,10.295630140987,91,0,0.0,0
80,2.0,0.0037,-18.0,0.185,127,10.295630140987,91,0,0.0,0
81,2.0,0.0037,-18.0,0.185,127,10.295630140987,91,0,0.0,0
82,2.0,0.0037,-18.0,0.185,127,10.295630140987,91,0,0.0,0
83,2.0,0.0037,-18.0,0.185,127,10.295630140987,91,0,0.0,0
84,2.0,0.0037,-18.0,0.185,133,10.295630140987,79,6,0.0,-12
85,2.0,0.0037,-18.0,0.185,133,10.295630140987,79,0,0.0,0
86,2.0,0.0037,-18.0,0.185,133,10.295630140987,79,0,0.0,0
87,2.0,0.0037,-18.0,0.185,151,11.180339887498949,89,18,0.8847097465119482,10
88,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,12,0.0,6
89,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,0,0.0,0
90,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,0,0.0,0
91,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,0,0.0,0
92,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,0,0.0,0
93,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,0,0.0,0
94,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,0,0.0,0
95,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,0,0.0,0
96,2.0,0.0037,-18.0,0.185,163,11.180339887498949,95,0,0.0,0
97,2.0,0.0037,-18.0,0.185,169,12.529964086141668,101,6,1.3496241986427187,6
98,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,12,0.0,6
99,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,0,0.0,0
100,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,0,0.0,0
101,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,0,0.0,0
102,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,0,0.0,0
103,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,0,0.0,0
104,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,0,0.0,0
105,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,0,0.0,0
106,2.0,0.0037,-18.0,0.185,181,12.529964086141668,107,0,0.0,0
107,2.0,0.0037,-18.0,0.185,187,13.416407864998739,113,6,0.8864437788570712,6
108,2.0,0.0037,-18.0,0.185,199,13.416407864998739,119,12,0.0,6
109,2.0,0.0037,-18.0,0.185,199,13.416407864998739,119,0,0.0,0
