Frame,Alpha,Gamma,Temperature,Supersaturation,Area,Radius,Perimeter,dA_dt,dR_dt,dP_dt
1,0.5,0.0064,-12.0,0.32,1,0.0,1,1,0.0,1
2,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
3,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
4,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
5,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
6,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
7,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
8,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
9,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
10,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
11,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
12,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
13,0.5,0.0064,-12.0,0.32,1,0.0,1,0,0.0,0
14,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,6,1.4142135623730951,5
15,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
16,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
17,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
18,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
19,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
20,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
21,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
22,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
23,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
24,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
25,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
26,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
27,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
28,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
29,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
30,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
31,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
32,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
33,0.5,0.0064,-12.0,0.32,7,1.4142135623730951,6,0,0.0,0
34,0.5,0.0064,-12.0,0.32,13,2.23606797749979,11,6,0.8218544151266947,5
35,0.5,0.0064,-12.0,0.32,13,2.23606797749979,11,0,0.0,0
36,0.5,0.0064,-12.0,0.32,13,2.23606797749979,11,0,0.0,0
