Frame,Alpha,Gamma,Temperature,Supersaturation,Area,Radius,Perimeter,dA_dt,dR_dt,dP_dt
1,1.8,0.01,-17.2,0.5,1,0.0,1,1,0.0,1
2,1.8,0.01,-17.2,0.5,1,0.0,1,0,0.0,0
3,1.8,0.01,-17.2,0.5,1,0.0,1,0,0.0,0
4,1.8,0.01,-17.2,0.5,1,0.0,1,0,0.0,0
5,1.8,0.01,-17.2,0.5,7,1.4142135623730951,6,6,1.4142135623730951,5
6,1.8,0.01,-17.2,0.5,7,1.4142135623730951,6,0,0.0,0
7,1.8,0.01,-17.2,0.5,7,1.4142135623730951,6,0,0.0,0
8,1.8,0.01,-17.2,0.5,7,1.4142135623730951,6,0,0.0,0
9,1.8,0.01,-17.2,0.5,7,1.4142135623730951,6,0,0.0,0
10,1.8,0.01,-17.2,0.5,7,1.4142135623730951,6,0,0.0,0
11,1.8,0.01,-17.2,0.5,7,1.4142135623730951,6,0,0.0,0
12,1.8,0.01,-17.2,0.5,13,2.23606797749979,11,6,0.8218544151266947,5
13,1.8,0.01,-17.2,0.5,13,2.23606797749979,11,0,0.0,0
14,1.8,0.01,-17.2,0.5,13,2.23606797749979,11,0,0.0,0
15,1.8,0.01,-17.2,0.5,13,2.23606797749979,11,0,0.0,0
16,1.8,0.01,-17.2,0.5,13,2.23606797749979,11,0,0.0,0
17,1.8,0.01,-17.2,0.5,13,2.23606797749979,11,0,0.0,0
18,1.8,0.01,-17.2,0.5,13,2.23606797749979,11,0,0.0,0
19,1.8,0.01,-17.2,0.5,13,2.23606797749979,11,0,0.0,0
20,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,6,1.3694832979641993,6
21,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,0,0.0,0
22,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,0,0.0,0
23,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,0,0.0,0
24,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,0,0.0,0
25,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,0,0.0,0
26,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,0,0.0,0
27,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,0,0.0,0
28,1.8,0.01,-17.2,0.5,19,3.605551275463989,17,0,0.0,0
29,1.8,0.01,-17.2,0.5,25,4.47213595499958,23,6,0.8665846795355905,6
30,1.8,0.01,-17.2,0.5,25,4.47213595499958,23,0,0.0,0
31,1.8,0.01,-17.2,0.5,25,4.47213595499958,23,0,0.0,0
32,1.8,0.01,-17.2,0.5,25,4.47213595499958,23,0,0.0,0
33,1.8,0.01,-17.2,0.5,25,4.47213595499958,23,0,0.0,0
34,1.8,0.01,-17.2,0.5,25,4.47213595499958,23,0,0.0,0
35,1.8,0.01,-17.2,0.5,25,4.47213595499958,23,0,0.0,0
36,1.8,0.01,-17.2,0.5,37,4.47213595499958,34,12,0.0,11
37,1.8,0.01,-17.2,0.5,37,4.47213595499958,34,0,0.0,0
38,1.8,0.01,-17.2,0.5,43,5.830951894845301,39,6,1.3588159398457211,5
39,1.8,0.01,-17.2,0.5,55,5.830951894845301,43,12,0.0,4
40,1.8,0.01,-17.2,0.5,61,5.830951894845301,31,6,0.0,-12
